Game,Date,TEAM,OPP,Win,Points,WL (H),WL HOME (H),WL LAST 5 (H),WL LAST 8 (H),WL LAST 10 (H),PD (H),PD HOME (H),PD LAST 5 (H),PD LAST 8 (H),PD LAST 10 (H),WL (A),WL AWAY (A),WL LAST 5 (A),WL LAST 8 (A),WL LAST 10 (A),PD (A),PD AWAY (A),PD LAST 5 (A),PD LAST 8 (A),PD LAST 10 (A),Prev WL (H),Prev WL (A),Prev WL HOME (H),Prev WL AWAY (A),AST,TRB,FG%,3P%
53,2009-02-10,12,6,1,1,0.38461538461538464,0.56,0.2,0.375,0.5,-2.2115384615384617,2.4,-3.2,-2.625,-1.1,0.7959183673469388,0.64,0.8,0.75,0.8,9.89795918367347,5.0,8.0,5.125,4.8,0.5,0.5,0.5,0.5,2.3057299843014114,1.5176609105180532,-0.01990306122448976,-0.013232731554160104
55,2009-02-17,12,25,1,9,0.3888888888888889,0.5769230769230769,0.4,0.375,0.4,-2.3333333333333335,2.3461538461538463,-2.6,-2.0,-3.2,0.5294117647058824,0.43478260869565216,0.8,0.75,0.7,1.196078431372549,-3.9565217391304346,7.0,5.625,3.6,0.5,0.5,0.5,0.5,1.770152505446621,0.5261437908496731,-0.007022875816993512,0.06913071895424844
58,2009-02-22,12,4,1,7,0.40350877192982454,0.5925925925925926,0.6,0.5,0.4,-2.087719298245614,2.5925925925925926,-0.8,-0.75,-2.0,0.45454545454545453,0.3448275862068966,0.6,0.625,0.7,-1.2545454545454546,-3.6551724137931036,5.6,5.75,8.7,0.5,0.5,0.5,0.5,1.2354066985645957,1.115151515151517,0.0010121212121210754,0.006361722488038346
60,2009-02-25,12,15,1,5,0.4067796610169492,0.6071428571428571,0.6,0.5,0.5,-1.9661016949152543,2.75,2.0,-0.375,-0.3,0.26785714285714285,0.12,0.0,0.25,0.4,-6.428571428571429,-9.48,-10.0,-7.25,-3.1,0.5,0.5,0.5,0.5,5.463075060532688,4.306598062953995,0.0048849878934624225,0.044466404358353584
62,2009-03-01,12,8,1,6,0.4098360655737705,0.6206896551724138,0.6,0.5,0.5,-1.901639344262295,2.8275862068965516,2.0,-0.25,-0.3,0.6610169491525424,0.5666666666666667,0.4,0.625,0.6,2.6779661016949152,0.5666666666666667,-9.2,-1.0,-3.1,0.5,0.5,0.5,0.5,0.027229786051680804,2.5054181717143678,-0.016824395665462677,0.0187618782995278
66,2009-03-10,12,31,0,-12,0.4307692307692308,0.6333333333333333,0.6,0.625,0.6,-1.5846153846153845,2.933333333333333,1.6,2.0,1.4,0.6349206349206349,0.41379310344827586,1.0,1.0,1.0,4.0,-3.0,8.4,11.5,11.5,0.5,0.5,0.5,0.5,-2.656654456654458,2.632722832722834,-0.026260805860805925,0.03930573870573867
69,2009-03-18,12,27,0,-10,0.4117647058823529,0.6129032258064516,0.2,0.375,0.4,-2.235294117647059,2.4516129032258065,-10.0,-5.125,-4.0,0.6268656716417911,0.42424242424242425,0.6,0.625,0.7,3.716417910447761,-1.6363636363636365,3.0,0.375,4.1,0.5,0.5,0.5,0.5,1.7910447761194028,2.2917032484635627,-0.01120258999122048,-0.002591966637400911
70,2009-03-20,12,7,0,-2,0.4057971014492754,0.59375,0.2,0.375,0.4,-2.347826086956522,2.0625,-11.6,-5.75,-4.6,0.5942028985507246,0.4444444444444444,0.4,0.5,0.5,1.2608695652173914,-2.2777777777777777,-3.6,-1.625,-1.7,0.5,0.5,0.5,0.5,0.43478260869565233,0.6376811594202891,-0.010420289855072373,0.029115942028985486
72,2009-03-25,12,16,1,2,0.4084507042253521,0.5757575757575758,0.2,0.25,0.4,-1.9577464788732395,1.9393939393939394,-4.8,-4.625,-2.3,0.5428571428571428,0.38235294117647056,0.4,0.625,0.6,0.08571428571428572,-4.088235294117647,-0.6,2.375,1.5,0.5,0.5,0.5,0.5,1.4313883299798817,4.15171026156942,-0.004732997987927479,0.02440181086519122
74,2009-03-29,12,32,1,9,0.410958904109589,0.5882352941176471,0.4,0.25,0.3,-1.9589041095890412,1.9411764705882353,1.8,-5.0,-4.1,0.22972972972972974,0.1388888888888889,0.2,0.25,0.2,-7.743243243243243,-10.722222222222221,-9.0,-9.125,-9.3,0.5,0.5,0.5,0.5,1.4957423176601239,3.6421695668271,0.0038552388004442495,0.056833950388745
75,2009-03-31,12,4,1,2,0.4189189189189189,0.6,0.6,0.375,0.4,-1.8108108108108107,2.142857142857143,5.6,-2.375,-3.0,0.48,0.3076923076923077,0.8,0.75,0.7,-0.6666666666666666,-4.9743589743589745,6.0,4.375,5.0,0.5,0.5,0.5,0.5,0.7699099099099094,1.2216216216216225,-0.0043845045045045605,0.002155675675675761
76,2009-04-03,12,29,0,-5,0.4266666666666667,0.6111111111111112,0.8,0.5,0.4,-1.76,2.138888888888889,6.4,-0.375,-2.9,0.6486486486486487,0.6111111111111112,0.6,0.5,0.5,3.7837837837837838,2.1944444444444446,3.8,2.625,2.2,0.5,0.5,0.5,0.5,0.21981981981982202,2.533153153153151,-0.013294594594594644,-0.014078738738738605
78,2009-04-08,12,30,1,29,0.42857142857142855,0.5945945945945946,0.6,0.625,0.5,-1.5454545454545454,1.945945945945946,3.6,5.375,1.0,0.38961038961038963,0.34210526315789475,0.6,0.75,0.6,-2.844155844155844,-6.131578947368421,-0.2,6.0,0.9,0.5,0.5,0.5,0.5,-0.5064935064935057,3.337662337662337,-0.00609090909090898,0.0008311688311689602
80,2009-04-11,12,9,1,4,0.43037974683544306,0.6052631578947368,0.6,0.625,0.6,-1.1898734177215189,2.6578947368421053,8.0,5.625,6.8,0.4936708860759494,0.46153846153846156,0.6,0.625,0.5,-0.34177215189873417,-0.9743589743589743,4.6,2.875,0.0,0.5,0.5,0.5,0.5,1.0,2.303797468354432,-0.0002025316455697701,0.03582278481012652
81,2009-04-13,12,6,0,-8,0.4375,0.6153846153846154,0.6,0.625,0.7,-1.125,2.6923076923076925,8.4,5.875,7.4,0.8125,0.65,0.8,0.75,0.8,9.0625,3.35,8.8,8.75,10.3,0.5,0.5,0.5,0.5,1.4124999999999979,1.4750000000000014,-0.012950000000000073,-0.0150249999999999
82,2009-04-15,12,17,1,7,0.43209876543209874,0.6,0.6,0.625,0.6,-1.2098765432098766,2.425,7.8,5.625,4.1,0.41975308641975306,0.3,0.4,0.375,0.3,-1.0123456790123457,-5.025,2.4,2.25,-0.7,0.5,0.5,0.5,0.5,-0.2962962962962976,2.925925925925924,0.009802469135802405,0.02513580246913566
2,2009-10-30,12,16,0,-13,0.0,0.5,0.0,0.0,0.0,-11.0,0.0,-11.0,-11.0,-11.0,1.0,0.5,1.0,1.0,1.0,22.0,0.0,22.0,22.0,22.0,0.43902439024390244,0.524390243902439,0.6097560975609756,0.36585365853658536,2.0,-3.0,-0.03199999999999992,0.08900000000000002
3,2009-11-03,12,8,0,-18,0.0,0.0,0.0,0.0,0.0,-12.0,-13.0,-12.0,-12.0,-12.0,1.0,1.0,1.0,1.0,1.0,7.333333333333333,3.0,7.333333333333333,7.333333333333333,7.333333333333333,0.43902439024390244,0.6585365853658537,0.6097560975609756,0.5121951219512195,-3.5,3.1666666666666643,-0.04783333333333334,-0.030666666666666675
5,2009-11-06,12,32,1,16,0.25,0.0,0.25,0.25,0.25,-7.5,-15.5,-7.5,-7.5,-7.5,0.4,0.3333333333333333,0.4,0.4,0.4,0.6,-4.0,0.6,0.6,0.6,0.43902439024390244,0.23170731707317074,0.6097560975609756,0.14634146341463414,-1.8500000000000014,1.5499999999999972,-0.01819999999999994,-0.11099999999999999
6,2009-11-11,12,10,1,14,0.4,0.3333333333333333,0.4,0.4,0.4,-2.8,-5.0,-2.8,-2.8,-2.8,0.3333333333333333,0.0,0.4,0.3333333333333333,0.3333333333333333,-2.5,-17.5,-2.8,-2.5,-2.5,0.43902439024390244,0.35365853658536583,0.6097560975609756,0.1951219512195122,-6.800000000000001,7.366666666666667,-0.04799999999999993,-0.14873333333333327
7,2009-11-14,12,2,1,9,0.5,0.5,0.6,0.5,0.5,0.0,-0.25,2.2,0.0,0.0,0.8,1.0,0.6,0.75,0.8,12.1,12.25,2.6,10.25,12.1,0.43902439024390244,0.7560975609756098,0.6097560975609756,0.6585365853658537,-8.566666666666666,9.566666666666663,-0.06590000000000001,-0.029300000000000048
9,2009-11-18,12,22,0,-7,0.625,0.6,1.0,0.625,0.625,2.125,1.6,11.8,2.125,2.125,0.1,0.0,0.0,0.125,0.1,-9.7,-13.0,-10.6,-9.125,-9.7,0.43902439024390244,0.3902439024390244,0.6097560975609756,0.2926829268292683,-1.6000000000000014,5.924999999999997,0.0064249999999999585,0.03080000000000005
10,2009-11-20,12,6,0,-10,0.5555555555555556,0.5,0.8,0.625,0.5555555555555556,1.1111111111111112,0.16666666666666666,8.0,2.625,1.1111111111111112,0.6666666666666666,0.6666666666666666,0.8,0.75,0.8,3.4166666666666665,2.5,1.8,3.625,5.7,0.43902439024390244,0.8048780487804879,0.6097560975609756,0.6585365853658537,-1.1388888888888893,6.222222222222221,-0.033055555555555505,-0.11983333333333324
13,2009-11-25,12,13,1,13,0.4166666666666667,0.42857142857142855,0.2,0.5,0.5,-2.25,-1.2857142857142858,-7.2,0.375,-0.3,0.4,0.3333333333333333,0.6,0.375,0.5,-3.2,-1.1666666666666667,-0.8,-6.375,-2.0,0.43902439024390244,0.23170731707317074,0.6097560975609756,0.1951219512195122,-3.366666666666667,3.2333333333333343,-0.025483333333333247,0.013349999999999973
14,2009-11-27,12,7,0,-21,0.46153846153846156,0.5,0.2,0.5,0.6,-1.0769230769230769,0.5,-6.2,0.0,2.8,0.7333333333333333,0.75,0.8,0.75,0.8,6.8,7.125,6.4,5.0,8.6,0.43902439024390244,0.6097560975609756,0.6097560975609756,0.43902439024390244,-3.8256410256410263,-0.8205128205128176,-0.025794871794871777,-0.02833846153846159
19,2009-12-09,12,27,0,-11,0.3333333333333333,0.4444444444444444,0.0,0.125,0.1,-4.666666666666667,-1.8888888888888888,-14.0,-10.5,-10.1,0.5909090909090909,0.5,0.2,0.5,0.5,4.545454545454546,1.3,-8.2,2.625,1.3,0.43902439024390244,0.6585365853658537,0.6097560975609756,0.4878048780487805,-1.146464646464647,-0.1616161616161591,-0.02299999999999991,-0.03201515151515161
20,2009-12-11,12,19,1,16,0.3157894736842105,0.4,0.0,0.125,0.1,-5.0,-2.8,-12.0,-9.875,-10.5,0.09090909090909091,0.07692307692307693,0.4,0.25,0.2,-10.045454545454545,-9.923076923076923,-6.6,-9.375,-9.6,0.43902439024390244,0.4146341463414634,0.6097560975609756,0.36585365853658536,2.6531100478468908,2.2894736842105274,0.016779904306220117,0.037468899521530985
23,2009-12-16,12,3,1,3,0.36363636363636365,0.45454545454545453,0.4,0.25,0.3,-3.909090909090909,-1.0909090909090908,-3.6,-6.375,-5.9,0.43478260869565216,0.09090909090909091,0.6,0.5,0.6,-0.8695652173913043,-8.636363636363637,0.0,-1.0,3.4,0.43902439024390244,0.4268292682926829,0.6097560975609756,0.2926829268292683,1.5019762845849804,1.8418972332015855,-0.0011086956521738078,0.027387351778656033
26,2009-12-21,12,17,0,-3,0.36,0.5,0.4,0.375,0.3,-3.88,-0.75,-3.6,-3.625,-4.3,0.44,0.18181818181818182,0.4,0.25,0.3,0.56,-4.818181818181818,4.8,-1.125,-0.9,0.43902439024390244,0.4146341463414634,0.6097560975609756,0.2926829268292683,-2.6000000000000014,0.0799999999999983,-0.00043999999999994044,-0.0530400000000002
28,2009-12-26,12,0,0,-12,0.3333333333333333,0.46153846153846156,0.2,0.375,0.3,-4.037037037037037,-0.9230769230769231,-4.6,-1.75,-4.1,0.7142857142857143,0.5714285714285714,0.6,0.75,0.7,7.892857142857143,2.7857142857142856,5.6,13.5,10.6,0.43902439024390244,0.573170731707317,0.6097560975609756,0.3902439024390244,-2.5515873015873005,0.5846560846560891,-0.03962301587301581,-0.044175925925926174
31,2009-12-30,12,15,0,-11,0.3,0.42857142857142855,0.0,0.125,0.2,-5.466666666666667,-1.7142857142857142,-13.4,-9.75,-8.5,0.4666666666666667,0.26666666666666666,0.8,0.625,0.6,-1.7666666666666666,-6.533333333333333,6.4,5.25,3.6,0.43902439024390244,0.2926829268292683,0.6097560975609756,0.1951219512195122,0.36666666666666714,-1.1999999999999957,-0.04829999999999984,0.020533333333333126
32,2010-01-02,12,18,1,11,0.2903225806451613,0.4,0.0,0.0,0.1,-5.645161290322581,-2.3333333333333335,-15.0,-11.5,-9.7,0.20588235294117646,0.1875,0.4,0.375,0.4,-10.0,-11.75,-3.6,-5.625,-6.8,0.43902439024390244,0.2926829268292683,0.6097560975609756,0.3170731707317073,0.6072106261859567,-0.8908918406072104,-0.012234345351043618,0.019111954459202884
34,2010-01-05,12,24,1,7,0.30303030303030304,0.4375,0.2,0.125,0.1,-6.2727272727272725,-1.5,-17.2,-13.75,-12.4,0.7272727272727273,0.6470588235294118,0.6,0.625,0.7,5.757575757575758,2.0588235294117645,7.0,3.875,5.8,0.43902439024390244,0.7195121951219512,0.6097560975609756,0.6585365853658537,0.7272727272727266,-0.6969696969697026,-0.02551515151515138,-0.04657575757575777
37,2010-01-11,12,30,1,4,0.3055555555555556,0.47058823529411764,0.4,0.25,0.2,-5.916666666666667,-1.0,-7.6,-11.5,-11.3,0.5,0.35,0.6,0.75,0.8,-1.9736842105263157,-5.95,-0.4,4.875,6.8,0.43902439024390244,0.4024390243902439,0.6097560975609756,0.36585365853658536,-1.149122807017541,2.39473684210526,-0.044985380116958906,-0.04470906432748539
38,2010-01-13,12,26,1,8,0.32432432432432434,0.5,0.4,0.375,0.3,-5.648648648648648,-0.7222222222222222,-9.0,-6.75,-10.0,0.631578947368421,0.47368421052631576,0.6,0.625,0.6,3.3157894736842106,-2.1052631578947367,-2.6,1.875,4.2,0.43902439024390244,0.5609756097560976,0.6097560975609756,0.43902439024390244,-2.9679943100995736,0.911806543385488,-0.06390469416785194,-0.08353271692745384
40,2010-01-16,12,20,0,-5,0.358974358974359,0.5263157894736842,0.6,0.625,0.5,-4.743589743589744,-0.2631578947368421,3.0,-1.25,-3.0,0.5263157894736842,0.25,0.6,0.75,0.7,-1.6578947368421053,-5.8,2.6,3.25,2.2,0.43902439024390244,0.5975609756097561,0.6097560975609756,0.5121951219512195,-1.1221322537112002,2.0020242914979747,-0.018609986504723175,-0.02578947368421064
44,2010-01-23,12,25,0,-10,0.3488372093023256,0.5,0.4,0.5,0.5,-5.093023255813954,-0.5,-3.6,-1.5,-1.2,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5,-2.857142857142857,-2.6666666666666665,1.8,2.625,1.7,0.43902439024390244,0.5,0.6097560975609756,0.4146341463414634,-0.17663344407530346,1.5348837209302317,-0.021877076411960017,-0.010854928017718868
46,2010-01-27,12,14,0,-22,0.35555555555555557,0.47619047619047616,0.4,0.5,0.5,-4.844444444444444,-0.9523809523809523,-5.6,-1.125,-1.1,0.7555555555555555,0.5789473684210527,0.6,0.625,0.6,6.7555555555555555,0.9473684210526315,4.2,5.75,5.5,0.43902439024390244,0.7926829268292683,0.6097560975609756,0.7073170731707317,-1.6444444444444457,-2.3555555555555543,-0.02575555555555542,-0.012155555555555697
47,2010-01-29,12,6,0,-21,0.34782608695652173,0.45454545454545453,0.4,0.375,0.5,-5.217391304347826,-1.9090909090909092,-4.0,-4.875,-2.7,0.7659574468085106,0.6923076923076923,1.0,0.875,0.8,6.361702127659575,4.730769230769231,6.0,4.125,4.3,0.43902439024390244,0.8048780487804879,0.6097560975609756,0.6585365853658537,-0.9259944495837189,0.33024976873265643,-0.05077243293246975,-0.07975069380203514
49,2010-02-02,12,30,1,15,0.3333333333333333,0.43478260869565216,0.2,0.25,0.3,-5.75,-2.739130434782609,-11.4,-10.75,-7.5,0.5416666666666666,0.36,1.0,0.75,0.7,-0.6666666666666666,-5.08,6.2,4.875,4.3,0.43902439024390244,0.4024390243902439,0.6097560975609756,0.36585365853658536,-0.875,1.4166666666666714,-0.04549999999999993,-0.04510416666666661
50,2010-02-05,12,9,1,24,0.3469387755102041,0.4583333333333333,0.4,0.375,0.3,-5.326530612244898,-2.0,-6.4,-5.125,-7.6,0.3404255319148936,0.22727272727272727,0.2,0.25,0.4,-5.127659574468085,-7.136363636363637,-7.6,-6.5,-4.2,0.43902439024390244,0.47560975609756095,0.6097560975609756,0.43902439024390244,2.6804168475901022,1.2006079027355625,0.0005801128962225066,0.0604437689969603
52,2010-02-09,12,4,0,-8,0.35294117647058826,0.48,0.4,0.375,0.4,-4.882352941176471,-0.96,-1.8,-3.75,-2.9,0.4897959183673469,0.34615384615384615,0.4,0.625,0.6,-2.5306122448979593,-5.846153846153846,-3.0,0.875,1.1,0.43902439024390244,0.5,0.6097560975609756,0.3170731707317073,0.26570628251300477,-3.2120848339335737,-0.004410964385754279,-0.015587434973989789
53,2010-02-17,12,29,0,-3,0.34615384615384615,0.46153846153846156,0.4,0.375,0.4,-4.9423076923076925,-1.2307692307692308,0.8,-3.5,-2.6,0.5882352941176471,0.5,0.6,0.625,0.5,4.686274509803922,1.3181818181818181,4.6,3.875,1.9,0.43902439024390244,0.6585365853658537,0.6097560975609756,0.6341463414634146,-1.9494720965309185,-0.06334841628959254,-0.03842194570135754,-0.04531561085972863
58,2010-02-25,12,17,0,-2,0.3333333333333333,0.4444444444444444,0.2,0.25,0.3,-4.824561403508772,-1.2962962962962963,-3.6,-1.75,-1.4,0.5,0.3448275862068966,0.8,0.75,0.7,0.5892857142857143,-2.2758620689655173,3.8,4.875,2.9,0.43902439024390244,0.4146341463414634,0.6097560975609756,0.2926829268292683,-0.9160401002506262,-1.1829573934837114,0.0016879699248120161,-0.026033208020050214
59,2010-02-27,12,4,1,10,0.3275862068965517,0.42857142857142855,0.2,0.125,0.3,-4.775862068965517,-1.3214285714285714,-3.4,-5.0,-0.1,0.5344827586206896,0.4,0.8,0.75,0.8,-0.8793103448275862,-4.6,9.2,8.125,7.7,0.43902439024390244,0.5,0.6097560975609756,0.3170731707317073,-0.12068965517241637,-3.3620689655172384,-0.01231034482758614,-0.007637931034482959
64,2010-03-09,12,25,1,11,0.31746031746031744,0.4482758620689655,0.2,0.125,0.2,-5.222222222222222,-0.9310344827586207,-10.4,-9.125,-6.9,0.3709677419354839,0.3939393939393939,0.2,0.25,0.3,-3.161290322580645,-2.787878787878788,-9.2,-10.125,-9.6,0.43902439024390244,0.5,0.6097560975609756,0.4146341463414634,-0.3433179723502313,0.502048131080393,-0.020112903225806333,-0.008683051715309864
67,2010-03-16,12,3,1,5,0.3181818181818182,0.4666666666666667,0.2,0.25,0.2,-5.166666666666667,-0.5333333333333333,-5.6,-8.0,-7.6,0.5230769230769231,0.30303030303030304,1.0,0.75,0.7,1.123076923076923,-4.303030303030303,9.2,4.0,2.7,0.43902439024390244,0.4268292682926829,0.6097560975609756,0.2926829268292683,0.4841491841491852,1.0501165501165488,-0.016368531468531566,0.004273659673659447
69,2010-03-19,12,9,1,4,0.3235294117647059,0.4838709677419355,0.4,0.25,0.3,-5.014705882352941,-0.3548387096774194,-2.4,-6.375,-6.4,0.3382352941176471,0.21212121212121213,0.2,0.25,0.2,-4.985294117647059,-8.181818181818182,-9.6,-9.5,-8.8,0.43902439024390244,0.47560975609756095,0.6097560975609756,0.43902439024390244,1.5882352941176485,0.5588235294117609,-0.008102941176470424,0.044176470588235095
70,2010-03-21,12,23,1,20,0.3333333333333333,0.5,0.4,0.375,0.3,-4.884057971014493,-0.21875,-3.8,-3.0,-7.0,0.6268656716417911,0.5882352941176471,0.8,0.75,0.8,3.671641791044776,1.7352941176470589,8.6,4.625,6.3,0.43902439024390244,0.2804878048780488,0.6097560975609756,0.1951219512195122,0.8914125027038722,-2.31537962362102,-0.02104629028769206,0.0023597231235126803
72,2010-03-24,12,32,1,17,0.352112676056338,0.5151515151515151,0.8,0.625,0.5,-4.253521126760563,0.3939393939393939,7.8,3.375,1.1,0.30434782608695654,0.2647058823529412,0.0,0.0,0.0,-4.811594202898551,-6.588235294117647,-10.2,-10.625,-9.6,0.43902439024390244,0.23170731707317074,0.6097560975609756,0.14634146341463414,2.1651357419881627,-0.30781792202490266,-0.0072490304143703055,0.011794651969789516
73,2010-03-26,12,31,1,16,0.3611111111111111,0.5294117647058824,0.8,0.625,0.6,-3.9583333333333335,0.8823529411764706,10.2,4.125,3.6,0.6527777777777778,0.5142857142857142,0.8,0.625,0.7,6.013888888888889,1.7142857142857142,14.2,9.75,11.3,0.43902439024390244,0.5853658536585366,0.6097560975609756,0.36585365853658536,-5.791666666666664,0.22222222222222143,-0.053513888888888916,-0.0005694444444445668
75,2010-03-30,12,28,1,7,0.36486486486486486,0.5428571428571428,0.8,0.75,0.6,-3.77027027027027,1.3142857142857143,11.6,7.75,3.9,0.32432432432432434,0.18421052631578946,0.2,0.25,0.3,-4.1891891891891895,-7.5,-6.6,-4.0,-2.5,0.43902439024390244,0.2073170731707317,0.6097560975609756,0.14634146341463414,0.4054054054054035,-1.2162162162162176,-0.015459459459459257,-0.003783783783783745
76,2010-04-02,12,16,0,-9,0.37333333333333335,0.5555555555555556,0.8,0.75,0.7,-3.6266666666666665,1.4722222222222223,9.0,8.0,6.5,0.5466666666666666,0.5135135135135135,1.0,0.75,0.8,1.9333333333333333,0.24324324324324326,14.4,7.5,8.6,0.43902439024390244,0.524390243902439,0.6097560975609756,0.36585365853658536,2.013333333333332,-0.0799999999999983,-0.016280000000000072,0.005413333333333159
77,2010-04-04,12,11,1,31,0.3684210526315789,0.5405405405405406,0.6,0.75,0.7,-3.6973684210526314,1.1891891891891893,4.2,7.5,6.0,0.5066666666666667,0.4594594594594595,0.4,0.375,0.4,-0.3333333333333333,-1.945945945945946,-4.4,-5.75,-4.0,0.43902439024390244,0.6463414634146342,0.6097560975609756,0.4878048780487805,-0.6387719298245607,-0.6608771929824542,-0.006222807017543852,-0.00268631578947387
78,2010-04-07,12,22,1,8,0.37662337662337664,0.5526315789473685,0.6,0.75,0.7,-3.2467532467532467,1.9736842105263157,7.0,10.875,8.6,0.36363636363636365,0.2894736842105263,0.4,0.375,0.4,-3.5064935064935066,-6.447368421052632,-7.0,-8.75,-7.8,0.43902439024390244,0.3902439024390244,0.6097560975609756,0.2926829268292683,-0.6233766233766218,1.1818181818181799,-0.013155844155844254,0.007051948051947865
80,2010-04-10,12,19,1,13,0.3924050632911392,0.5641025641025641,0.8,0.75,0.8,-3.0253164556962027,2.128205128205128,8.0,7.875,9.8,0.1518987341772152,0.10256410256410256,0.4,0.5,0.5,-9.075949367088608,-11.025641025641026,-0.2,-1.25,-0.6,0.43902439024390244,0.4146341463414634,0.6097560975609756,0.36585365853658536,2.2784810126582293,2.1898734177215218,0.013189873417721376,0.027139240506329043
81,2010-04-12,12,24,0,-20,0.4,0.575,0.8,0.75,0.8,-2.825,2.4,9.2,7.375,9.1,0.7125,0.6,0.8,0.875,0.8,7.25,2.925,10.2,10.125,9.5,0.43902439024390244,0.7195121951219512,0.6097560975609756,0.6585365853658537,1.5375000000000014,-1.6374999999999957,-0.024425000000000197,-0.026850000000000207
3,2010-10-30,12,25,1,13,0.5,0.5,0.5,0.5,0.5,-5.0,0.0,-5.0,-5.0,-5.0,0.0,0.5,0.0,0.0,0.0,-6.5,0.0,-6.5,-6.5,-6.5,0.3902439024390244,0.32926829268292684,0.5609756097560976,0.36585365853658536,-1.5,-2.0,0.068,-0.024500000000000077
5,2010-11-05,12,17,0,-4,0.5,1.0,0.5,0.5,0.5,-5.75,13.0,-5.75,-5.75,-5.75,0.2,0.0,0.2,0.2,0.2,-4.4,-6.0,-4.4,-4.4,-4.4,0.3902439024390244,0.5609756097560976,0.5609756097560976,0.43902439024390244,3.6999999999999993,0.5499999999999972,0.022249999999999992,0.034650000000000014
6,2010-11-09,12,8,1,31,0.4,0.5,0.4,0.4,0.4,-5.4,4.5,-5.4,-5.4,-5.4,0.5714285714285714,0.5,0.6,0.5714285714285714,0.5714285714285714,6.285714285714286,4.0,5.6,6.285714285714286,6.285714285714286,0.3902439024390244,0.6463414634146342,0.5609756097560976,0.4634146341463415,-2.114285714285714,0.9142857142857181,-0.03257142857142864,-0.05085714285714282
7,2010-11-12,12,11,0,-3,0.5,0.6666666666666666,0.6,0.5,0.5,0.6666666666666666,13.333333333333334,3.4,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.0,0.2,0.14285714285714285,0.14285714285714285,-1.5714285714285714,-4.0,-1.0,-1.5714285714285714,-1.5714285714285714,0.3902439024390244,0.5121951219512195,0.5609756097560976,0.4634146341463415,-0.7619047619047592,-3.3333333333333357,0.018333333333333257,0.04980952380952386
9,2010-11-16,12,0,0,-10,0.5,0.5,0.4,0.5,0.5,1.875,9.25,2.4,1.875,1.875,0.6363636363636364,0.8,0.2,0.5,0.6,2.727272727272727,7.2,-4.6,1.0,1.5,0.3902439024390244,0.6463414634146342,0.5609756097560976,0.4634146341463415,-1.9886363636363633,1.1931818181818201,-0.037602272727272845,0.05089772727272729
10,2010-11-18,12,13,1,27,0.4444444444444444,0.4,0.4,0.5,0.4444444444444444,0.5555555555555556,5.4,5.6,2.25,0.5555555555555556,0.08333333333333333,0.0,0.0,0.125,0.1,-8.333333333333334,-10.0,-10.6,-5.875,-7.2,0.3902439024390244,0.35365853658536583,0.5609756097560976,0.1951219512195122,0.6666666666666679,0.5833333333333357,0.01141666666666663,0.0384166666666666
11,2010-11-20,12,24,0,-4,0.5,0.5,0.6,0.5,0.5,3.2,9.0,11.8,5.25,3.2,0.7272727272727273,0.6666666666666666,0.6,0.75,0.7,7.909090909090909,-7.333333333333333,4.0,5.25,5.8,0.3902439024390244,0.7195121951219512,0.5609756097560976,0.6097560975609756,2.481818181818184,-0.9272727272727295,0.0017999999999998573,0.028427272727272745
13,2010-11-23,12,6,1,11,0.5,0.42857142857142855,0.6,0.5,0.5,3.6666666666666665,7.142857142857143,8.6,8.375,5.4,0.4166666666666667,0.5,0.2,0.5,0.4,-4.833333333333333,-6.166666666666667,-9.0,-3.875,-4.6,0.3902439024390244,0.7439024390243902,0.5609756097560976,0.6341463414634146,0.8333333333333321,3.8333333333333286,0.006666666666666599,0.00491666666666668
14,2010-11-26,12,23,0,-4,0.5384615384615384,0.5,0.6,0.625,0.5,4.230769230769231,7.625,8.0,10.25,5.2,0.6666666666666666,0.8333333333333334,0.8,0.75,0.7,-0.3333333333333333,0.0,5.0,2.625,1.8,0.3902439024390244,0.6097560975609756,0.5609756097560976,0.5609756097560976,2.697435897435895,3.98974358974359,-0.005969230769230838,0.020820512820512838
19,2010-12-06,12,30,1,24,0.5,0.4444444444444444,0.4,0.5,0.5,1.8333333333333333,6.333333333333333,-4.4,0.125,1.8,0.4,0.2222222222222222,0.4,0.625,0.6,-1.65,-6.555555555555555,-2.6,1.75,0.7,0.3902439024390244,0.4878048780487805,0.5609756097560976,0.36585365853658536,1.0111111111111093,1.2611111111111128,-0.010899999999999965,0.03778888888888893
21,2010-12-10,12,3,1,8,0.5,0.5,0.4,0.5,0.5,2.75,8.1,0.2,1.375,2.3,0.38095238095238093,0.2727272727272727,0.4,0.375,0.4,-1.9047619047619047,-5.909090909090909,-5.6,-3.125,-1.5,0.3902439024390244,0.5365853658536586,0.5609756097560976,0.3170731707317073,0.13809523809523583,2.211904761904762,-0.009580952380952301,-0.0018452380952380665
24,2010-12-15,12,14,0,-15,0.4782608695652174,0.5454545454545454,0.4,0.375,0.4,1.3043478260869565,8.090909090909092,-0.6,-3.0,-2.5,0.72,0.6153846153846154,0.8,0.625,0.5,8.08,4.230769230769231,5.0,5.75,3.7,0.3902439024390244,0.6951219512195121,0.5609756097560976,0.5609756097560976,-1.6017391304347797,-1.4904347826086948,-0.016125217391304403,-0.030558260869565257
